1107,Esperanza,Thornton
1108,Caitlin,White
1109,Trinity,Mathews
1110,Nathalie,Lam
1111,Titus,Flores
1112,Elaina,Berry
1113,Dallas,Fry
1114,Iris,Maldonado
1115,Jeffrey,Hunt
1116,Selina,Hatfield
1117,Courtney,Thompson
1118,Andy,Stanton
1119,Paisley,Randall
1120,Evelin,Bean
1121,Matilda,Ball
1122,Reina,Brock
1123,Charlize,Montes
1124,Lindsay,Gonzales
1125,Pranav,Hale
1126,Lana,Reed
1127,Rosemary,Blanchard
1128,Mayra,Mccarthy
1129,Scarlett,Harris
1130,Finnegan,Solomon
1131,Antoine,Powell
1132,Lindsay,Vance
1133,Taniya,Galvan
1134,Elisha,Daniel
1135,Hanna,Morales
1136,Wyatt,Kemp
1137,Chloe,Mccarty
1138,Macey,Prince
1139,Tiana,Bautista
1140,Scarlett,Grant
1141,Joy,Willis
1142,Beau,King
1143,Karter,Valentine
1144,Davin,Barry
1145,Nataly,Dunlap
1146,Erik,Watts
1147,Isabel,Zavala
1148,Emerson,Schmitt
1149,Aubrey,Beasley
1150,Cason,Stevenson
1151,Terrance,Moreno
1152,Meadow,Pollard
1153,Isabel,Jackson
1154,Baron,Zhang
1155,Bailey,Acosta
1156,Jaylen,Fitzpatrick
1157,Kyleigh,Everett
1158,Rolando,Lindsey
1159,Gael,Murphy
1160,Kayla,Booth
1161,Anthony,Cortez
1162,Karina,Carey
1163,Brynn,Glenn
1164,Muhammad,Compton
1165,Cadence,Mcmillan
1166,Kamden,Long
1167,Haley,Cunningham
1168,Adriel,Daugherty
1169,Cheyanne,Mcmillan
1170,Kaylin,Bates
1171,Wesley,Vega
1172,Joey,Sparks
1173,Carolyn,Randolph
1174,Alden,Ross
1175,Raphael,Yoder
1176,Dahlia,Meza
1177,Houston,Bruce
1178,Sariah,Hendrix
1179,Aden,Stuart
1180,Ethen,Jackson
1181,Devyn,Stevenson
1182,Jazmin,Cowan
1183,Lara,Garner
1184,Kayleigh,Kaufman
1185,Jair,Tate
1186,Nia,Payne
1187,Corinne,Guerrero
1188,Nylah,Evans
1189,Kadyn,Kramer
1190,Erik,Orr
1191,Karly,Savage
1192,Braylon,Bauer
1193,Charles,Hendrix
1194,Reece,Tanner
1195,Saige,Cortez
1196,Crystal,Hoover
1197,Taylor,Hall
1198,Aaron,Craig
1199,Sherlyn,French
1200,Nia,Knapp
1201,Kayleigh,Marshall
1202,Alden,Yu
1203,Nola,Nguyen
1204,Brice,Vasquez
1205,Terrence,Lambert
1206,Xzavier,Cantu
1207,Maximo,Christensen
1208,Israel,Jackson
1209,Finley,Ballard
1210,Anastasia,Doyle
1211,Kaden,Walker
1212,Colin,Hale
1213,America,Brock
1214,Lindsey,Moses
1215,Hallie,Kane
1216,Devon,Richardson
1217,Luciana,Hines
1218,Jace,Duran
1219,Alaina,Warner
1220,Frederick,Buck
1221,Renee,Watson
1222,Zaiden,Rocha
1223,Heaven,Nielsen
1224,Gloria,Chandler
1225,Willie,Marks
1226,June,Church
1227,Emmett,Martinez
1228,Tate,Kent
1229,Cherish,Poole
1230,Matthias,Long
1231,Demetrius,Manning
1232,Taylor,Weeks
1233,Mateo,Escobar
1234,Luca,Farley
1235,Ryan,Rowe
1236,Ishaan,Barton
1237,Mariela,Obrien
1238,Eliana,Pratt
1239,Asher,Zhang
1240,Oscar,Pennington
1241,Niko,Huerta
1242,Katie,Freeman
1243,Micheal,Moon
1244,Dominick,Schwartz
1245,Lucas,Werner
1246,Thaddeus,Spears
1247,Angelo,Leonard
1248,Rosa,Boyer
1249,Perla,Spencer
1250,Hailey,Holden
1251,Ahmad,Collier
1252,Ellis,Wade
1253,Luz,Ponce
1254,Harry,Buckley
1255,Jakobe,Pollard
1256,Serena,Foster
1257,Nicholas,Rios
1258,Cheyanne,Yoder
1259,William,Melton
1260,Dean,Warren
1261,Jaelyn,Gutierrez
1262,Riley,Fitzgerald
1263,Breanna,Barajas
1264,Barrett,Preston
1265,German,Erickson
1266,Hezekiah,Forbes
1267,Beckett,Allison
1268,Andre,Wang
1269,Alfonso,Harrington
1270,Yaritza,Pena
1271,Brooklynn,Brandt
1272,Jade,Lin
1273,Yazmin,Lamb
1274,Frances,Walsh
1275,Jason,Mora
1276,Danica,Mullen
1277,Londyn,Mayer
1278,Beckett,Chan
1279,Mekhi,Haas
1280,Davian,Frederick
1281,Raul,Montes
1282,Ellie,Chaney
1283,Irene,Gray
1284,Reginald,Merritt
1285,Aaliyah,Finley
1286,Bella,Levine
1287,Stacy,Reese
1288,Jermaine,Ochoa
1289,Luis,Hayden
1290,Royce,Bennett
1291,Maeve,Schwartz
1292,Victoria,Johnston
1293,Grace,Hanson
1294,Miguel,Gaines
1295,Harmony,Stephenson
1296,Shaylee,Bowers
1297,Kennedy,Villanueva
1298,Emmanuel,Villa
1299,Wade,Hall
1300,Geovanni,Hayden
1301,Hugo,Garrison
1302,Talia,Flynn
1303,Rylee,Bryan
1304,Jagger,French
1305,Kyan,Landry
1306,Alfredo,Dodson
1307,Keon,Gomez
1308,Kenley,Beard
1309,Alejandra,Townsend
1310,Alicia,Case
1311,Lukas,Cline
1312,Taryn,Cervantes
1313,Carleigh,Oneill
1314,Benjamin,Cuevas
1315,Ricardo,Patel
1316,Annabella,Aguilar
1317,Shelby,Benjamin
1318,Marley,Yu
1319,Deja,Chan
1320,Chloe,Herman
1321,Madelyn,Russo
1322,Julien,Jenkins
1323,Charlize,Chang
1324,Nataly,Buck
1325,Owen,Blair
1326,Jude,Myers
1327,Adison,Hood
1328,Spencer,Mccann
1329,Alina,Wilson
1330,Katelyn,Odonnell
1331,Miah,Doyle
1332,Kendal,Moon
1333,Jaxon,Wilcox
1334,Abbie,Richardson
1335,Ariel,Beck
1336,Alexander,Patton
1337,Jaelynn,Mccall
1338,Isla,Herrera
1339,Aliya,Roberts
1340,James,Nolan
1341,Isaac,Wheeler
1342,Kaitlin,Mcfarland
1343,Thomas,Reyes
1344,Lance,Tran
1345,Catherine,Farley
1346,Jovanny,Acevedo
1347,Gregory,Villanueva
1348,Kyleigh,Kent
1349,Alessandro,Leblanc
1350,Agustin,Hampton
1351,Camron,Waters
1352,Layne,Lara
1353,Kash,Barrett
1354,Addison,Haney
1355,Sydnee,Sampson
1356,Raegan,English
1357,Ishaan,Mcmahon
1358,Jamar,Serrano
1359,Edwin,Clarke
1360,Kaleigh,Beck
1361,Carissa,Maxwell
1362,Quinten,Pollard
1363,Valentino,Adams
1364,Jennifer,Tyler
1365,Esteban,Crawford
1366,Brycen,Rice
1367,Kenny,Frye
1368,Dante,Bowers
1369,Valerie,Tucker
1370,Peyton,Horn
1371,Sydney,Chavez
1372,Jaydon,Kirk
1373,Adelyn,Wood
1374,Rogelio,Haynes
1375,Audrey,Callahan
1376,Daniella,Munoz
1377,Jameson,Browning
1378,Bo,Morrow
1379,Ashleigh,Cain
1380,Macey,Knox
1381,Dominique,Mcintosh
1382,Juliet,Olsen
1383,Ahmed,George
1384,Weston,Eaton
1385,Maximus,Houston
1386,Jovany,Everett
1387,Jakob,Frey
1388,Hailie,Little
1389,Rodolfo,Turner
1390,Katherine,Gillespie
1391,Denise,Glass
1392,Kyle,Johnston
1393,Slade,Liu
1394,Silas,Contreras
1395,Carleigh,Washington
1396,Damian,Gilmore
1397,Jamir,Gutierrez
1398,Sophie,Best
1399,Odin,Whitehead
1400,Frankie,Levine
1401,Kody,Adams
1402,Terrell,Chaney
1403,Sabrina,Jackson
1404,Alejandra,Green
1405,Kadence,Chase
1406,Pedro,Crane
1407,Kate,Mcguire
1408,Dexter,Holt
1409,Bo,Thornton
1410,Izabelle,Sawyer
1411,Jaden,Meyers
1412,Yuliana,Lyons
1413,Clarissa,Rasmussen
1414,Elisa,Atkins
1415,Leticia,Wolf
1416,Jabari,House
1417,Riya,Glass
1418,Miles,Mccarthy
1419,Izabelle,Juarez
1420,Nora,Berry
1421,Selina,Wilkerson
1422,Iris,Yoder
1423,Brenna,Hutchinson
1424,Randall,Mckee
1425,Pablo,Brady
1426,Mohammed,Decker
1427,Davion,Kramer
1428,Mila,Patterson
1429,Darien,Edwards
1430,Alanna,Estrada
1431,Gunnar,Simmons
1432,Franklin,Hensley
1433,Adyson,Baird
1434,Andrew,Leonard
1435,Nigel,Barnett
1436,Ingrid,Dominguez
1437,Chad,French
1438,Jacob,Doyle
1439,Alonso,Mcneil
1440,Donald,Cordova
1441,Kinsley,Pacheco
1442,Mason,Patel
1443,Norah,Powell
1444,Christina,Holloway
1445,Giovanna,Cabrera
1446,Gaven,Patton
1447,Jaylen,Landry
1448,Eliana,Choi
1449,Tori,Serrano
1450,Theresa,Dalton
1451,Davin,Dunlap
1452,Ronan,Dickson
1453,Simone,Hurley
1454,Kadence,Gross
1455,Jakob,Ali
1456,Hazel,Morrison
1457,Kamren,Yoder
1458,Fabian,Landry
1459,Laura,Andrade
1460,Brenden,Nixon
1461,Jessie,Soto
1462,Emily,Chaney
1463,Shania,Bush
1464,Jessie,Horne
1465,Ty,Dixon
1466,Priscilla,Jarvis
1467,Liliana,Bennett
1468,Kristian,Reid
1469,Lucy,Duke
1470,Devin,Griffin
1471,Franco,Todd
1472,Antony,Davila
1473,Joseph,Mcclain
1474,Monserrat,Hammond
1475,Joshua,Farley
1476,Dominique,Rivers
1477,Luz,Neal
1478,Ivy,Barnett
1479,Maximillian,David
1480,Santino,Brandt
1481,Reese,West
1482,Aaron,Cruz
1483,Raven,Roach
1484,Calvin,Richardson
1485,Princess,Copeland
1486,Aracely,Fischer
1487,Dorian,Flores
1488,Kassidy,Stokes
1489,Eve,Solomon
1490,August,Andersen
1491,Kayley,Moss
1492,Emerson,Holt
1493,Aubrie,Mathews
1494,Wyatt,Burch
1495,Elena,Terry
1496,Micaela,Proctor
1497,Beatrice,Leblanc
1498,Kylan,Ford
1499,Gilbert,Peterson
1500,Kaydence,Burgess
1501,Jabari,Benson
1502,Clayton,Odom
1503,Jalen,Coffey
1504,Derrick,Morris
1505,Roselyn,Padilla
1506,Giovanna,Hebert
1507,Rylie,Yates
1508,Messiah,Nielsen
1509,Brennan,Mcdowell
1510,Bridger,Ayers
1511,Sasha,Morales
1512,Peyton,Doyle
1513,Coleman,Stout
1514,Patricia,Espinoza
1515,Sawyer,Giles
1516,Gustavo,Haley
1517,Patricia,Odom
1518,Davian,Oconnell
1519,Haylie,Ibarra
1520,Jamya,Tyler
1521,Leslie,Horn
1522,Nickolas,Pennington
1523,Lilianna,Lynch
1524,Areli,Stanton
1525,Tia,Mckinney
1526,Greyson,Gallagher
1527,Gabriela,Glenn
1528,Gretchen,Shaffer
1529,Darwin,Mcneil
1530,Jared,Grimes
1531,Mckayla,Melendez
1532,Jorge,Fischer
1533,Chad,Davila
1534,Eden,Quinn
1535,Tanner,Pollard
1536,Damion,Beasley
1537,Madalyn,George
1538,Jaylene,Rangel
1539,Raelynn,Hudson
1540,Conrad,Ingram
1541,Alanna,Rice
1542,Chad,Mejia
1543,Francisco,Joseph
1544,Laila,Wolf
1545,Alicia,Shepherd
1546,Kael,Klein
1547,Meadow,Barrera
1548,Tristian,Wolf
1549,Alexander,Conley
1550,Dominik,Dickerson
1551,Osvaldo,Dunlap
1552,Janae,Tapia
1553,Pamela,Rosales
1554,John,Ray
1555,Sierra,Foley
1556,Ezra,Gill
1557,Chace,Baldwin
1558,Laura,Ellison
1559,Jay,Cox
1560,Donte,Gonzales
1561,Elsa,Miles
1562,Beau,Willis
1563,Izaiah,Kirby
1564,Cherish,Deleon
1565,Hayden,Moyer
1566,Issac,Gonzalez
1567,Elisabeth,Miranda
1568,Reed,Clements
1569,Emmalee,Walsh
1570,Mateo,Wilcox
1571,Emily,Ramos
1572,Harrison,Kline
1573,Wesley,Mccormick
1574,Sariah,Mills
1575,Jude,Petersen
1576,Bridger,Reynolds
1577,Mason,Carter
1578,Amaya,Griffith
1579,Franklin,Hoover
1580,Terrence,French
1581,Isabelle,Small
1582,Julissa,Winters
1583,Jordin,Wagner
1584,Colt,Spears
1585,Tatum,Conley
1586,Amy,Baxter
1587,Shyla,Krause
1588,Nicole,Mercado
1589,Pierre,Stanley
1590,Iris,Phillips
1591,Zaria,Grant
1592,Byron,Huff
1593,Claudia,Good
1594,Damian,Sweeney
1595,Sonia,Ibarra
1596,Lewis,Fisher
1597,Malia,Scott
1598,Maurice,Hodges
1599,Brenna,Melendez
1600,Bryant,Pacheco
1601,Uriel,Miranda
1602,Taniya,Roberson
1603,Eve,Welch
1604,Tobias,Bishop
1605,Mikaela,Barber
1606,Ari,Gibbs
1607,Mariam,Daugherty
1608,Ivan,Horne
1609,Landin,Oconnell
1610,Johnathon,Morgan
1611,Macy,Wilkinson
1612,Billy,Holder
1613,Kaeden,Cunningham
1614,Keyon,Warren
1615,Devyn,Sanders
1616,Kendrick,Blackwell
1617,Nola,Dickerson
1618,Teagan,Fowler
1619,Catalina,Morrow
1620,Bronson,Cain
1621,Kasen,Hubbard
1622,Camren,Hendricks
1623,Reilly,Frazier
1624,Yuliana,Quinn
1625,Nelson,Ayala
1626,Brenna,Carroll
1627,Santiago,Parsons
1628,Santiago,Nelson
1629,Ronald,Christian
1630,Jazmine,Chase
1631,Alec,Carter
1632,Esteban,Chapman
1633,Madelynn,Blankenship
1634,Kale,Duarte
1635,Jaydin,Clarke
1636,Hezekiah,Dalton
1637,Neil,Mathis
1638,Bronson,Dillon
1639,Camille,Roach
1640,Yadiel,Davenport
1641,Roberto,Whitehead
1642,Laylah,Ramsey
1643,Pedro,Tate
1644,Morgan,Rios
1645,Liberty,Dudley
1646,Charlie,Sosa
1647,Ean,Lawrence
1648,Amya,Greene
1649,Kaylah,Cole
1650,Monica,Carrillo
1651,Kolton,Clements
1652,Ellie,Armstrong
1653,Phoenix,Brennan
1654,Lainey,Rivers
1655,David,Hardin
1656,Cason,Moses
1657,Trent,Cox
1658,Graham,Walsh
1659,Dominik,Le
1660,Destiney,Moreno
1661,Noelle,Schmitt
1662,Dale,Franco
1663,Giovanna,Lang
1664,Jagger,Cain
1665,Annabella,Carpenter
1666,Zayne,Moses
1667,Marshall,Macdonald
1668,Skyler,Cohen
1669,Tony,Wang
1670,Leah,Pitts
1671,Clayton,Ortiz
1672,Zain,Barton
1673,Donavan,Henderson
1674,Miah,Merritt
1675,Cassie,Velazquez
1676,Soren,Cameron
1677,Adrienne,Barrera
1678,Ahmed,Woodard
1679,Alexis,Serrano
1680,Izayah,Aguirre
1681,Noelle,Clayton
1682,Elena,Hoover
1683,Alice,Nelson
1684,Ross,Maxwell
1685,Connor,Mueller
1686,Damon,Shields
1687,Lydia,Rodriguez
1688,Nasir,Collier
1689,Naomi,Spencer
1690,Ariana,Mathis
1691,Yasmin,Benton
1692,London,Johnston
1693,Makenzie,Townsend
1694,Charlee,Odom
1695,Emerson,Mcdonald
1696,Paul,Mathews
1697,Claire,Freeman
1698,Alonzo,Guerra
1699,Rachel,Mckee
1700,Kendra,Hess
1701,Elena,Pittman
1702,Jose,Jimenez
1703,Natasha,Lynn
1704,Kamden,Callahan
1705,Jaliyah,Palmer
1706,Monserrat,Hopkins
1707,Milton,May
1708,Brent,Sweeney
1709,Shayla,Arellano
1710,Olive,Bryan
1711,Brooke,Kemp
1712,Chana,Long
1713,Noel,Pace
1714,Lilliana,Mueller
1715,Karina,Pruitt
1716,Daniella,Terrell
1717,Santiago,Simmons
1718,Aria,Lutz
1719,Arabella,Walsh
1720,Damon,Deleon
1721,Audrina,Livingston
1722,Julianna,Hays
1723,Omar,Morgan
1724,Rhys,Flynn
1725,Braedon,Grimes
1726,Jewel,Valencia
1727,Marc,Carpenter
1728,Cristina,Haas
1729,Sharon,Baker
1730,Brent,Michael
1731,Rowan,Howard
1732,Messiah,Watts
1733,Matteo,Acevedo
1734,Ruby,Lam
1735,Hana,Baker
1736,Ramon,Simmons
1737,Alden,Parrish
1738,Alexandra,Whitehead
1739,Janessa,Huffman
1740,Alivia,Ellison
1741,Jordyn,Spears
1742,Collin,Vazquez
1743,Seamus,Freeman
1744,Jaelynn,Moody
1745,Kamryn,Roth
1746,Kyla,Mckenzie
1747,Nico,Wolfe
1748,Bentley,Hubbard
1749,Calvin,Daniel
1750,Jaycee,Shields
1751,Quinn,Pugh
1752,Jaxon,Cherry
1753,Madisyn,Conway
1754,Caylee,Mcgee
1755,Marin,Mathews
1756,Jaylyn,Montes
1757,Enrique,Cabrera
1758,Enzo,Bowers
1759,Londyn,Sweeney
1760,Camron,Velazquez
1761,Rogelio,Juarez
1762,Nehemiah,Mcfarland
1763,Weston,Hebert
1764,Alejandra,Paul
1765,Hanna,Salazar
1766,Kallie,Becker
1767,Zoie,Macdonald
1768,Darian,House
1769,Ashanti,Herrera
1770,Tyrell,Juarez
1771,Alena,Galloway
1772,Kole,Lee
1773,Alissa,Cantrell
1774,Aylin,Colon
1775,Davis,Greer
1776,Mariela,Woodard
1777,Aden,Chan
1778,Ricardo,Palmer
1779,Ximena,Santos
1780,April,Randall
1781,Micah,Park
1782,Emiliano,Dyer
1783,Natalie,Yang
1784,Braylon,Vang
1785,Tamia,Blair
1786,Hugh,Gallegos
1787,Skyler,Snow
1788,Marquise,Small
1789,Skylar,Santos
1790,Xzavier,Beck
1791,Chris,Schneider
1792,Kaleigh,Jones
1793,Felipe,Ramsey
1794,Belen,Joseph
1795,Zaid,Frey
1796,Cristina,Griffin
1797,Mollie,Howard
1798,Malia,Cantu
1799,Aidan,Mcmahon
1800,Jaslyn,Barr
1801,George,Cochran
1802,Phoebe,Banks
1803,Marques,Barnett
1804,Cara,Mathis
1805,Amare,Bush
1806,Killian,Estes
1807,Avery,Gray
1808,Joaquin,Barker
1809,Jenny,Murphy
1810,Mike,Patrick
1811,Skylar,Mcmahon
1812,Elsa,Trujillo
1813,Alejandro,Forbes
1814,Kenyon,Richard
1815,Samson,Sherman
1816,Liam,Dawson
1817,Miya,Bentley
1818,Brittany,Shepherd
1819,Landen,Gomez
1820,Landon,Ramirez
1821,Joe,Kane
1822,Bryanna,Johnson
1823,Alayna,Wiggins
1824,Roman,Edwards
1825,Nicolas,Christian
1826,Corbin,Phillips
1827,Valentino,Rollins
1828,Ariana,Daugherty
1829,Tatum,Hickman
1830,Adrian,Ewing
1831,Kendra,Perry
1832,Vance,Roberts
1833,Anabelle,Bruce
1834,Ross,Johnson
1835,Adriel,Haley
1836,Jake,Barnes
1837,Gordon,Riddle
1838,Franco,Berry
1839,Haley,Stokes
1840,Helen,Valentine
1841,Nola,Perez
1842,Emmett,Hester
1843,Raelynn,Hancock
1844,Donald,Browning
1845,Eduardo,Santana
1846,Kayden,Sanchez
1847,Isaias,Winters
1848,Nicholas,Ross
1849,Ellie,Brady
1850,Cason,Chen
1851,Ari,Zuniga
1852,Braden,Blevins
1853,Brycen,Conrad
1854,Alexis,Velasquez
1855,Raiden,Noble
1856,Aryana,Martin
1857,Sasha,Schmidt
1858,Cristopher,Wagner
1859,Christopher,Griffith
1860,Travis,Munoz
1861,Jon,Hutchinson
1862,Camilla,Franco
1863,Marcelo,Dodson
1864,Teagan,Gallagher
1865,Eden,Odonnell
1866,Cesar,Park
1867,Linda,Douglas
1868,Caroline,Chen
1869,Skylar,Tapia
1870,Litzy,Hernandez
1871,Dorian,Gonzalez
1872,Desmond,Bullock
1873,Adyson,Bartlett
1874,Tristan,Mckinney
1875,Dakota,Porter
1876,Leanna,Roman
1877,Amani,Pugh
1878,Killian,Huang
1879,Kaiden,Bradford
1880,Adonis,Valentine
1881,Karley,David
1882,Brayan,Guerra
1883,Santos,Downs
1884,Luna,Ho
1885,Marvin,Haynes
1886,Dante,Gay
1887,Princess,Summers
1888,Trystan,Miller
1889,Adriana,Hines
1890,Oliver,Bean
1891,Yaritza,Proctor
1892,Kamden,Nichols
1893,Oscar,Escobar
1894,Callum,Crawford
1895,Jaliyah,Parsons
1896,Jamir,Austin
1897,Karsyn,Schaefer
1898,Andre,Dunlap
1899,Saul,Sharp
1900,Mario,Delgado
1901,Billy,Mcintosh
1902,Kiley,Benjamin
1903,Lucia,Mckee
1904,Averi,Pennington
1905,Cael,Singleton
1906,Ashlynn,Foster
1907,Keith,Wilson
1908,Angel,Cantu
1909,Bryce,Bird
1910,Terrance,Pugh
1911,Reynaldo,Gardner
1912,Cayden,Nash
1913,Jaiden,Obrien
1914,Jayden,Smith
1915,Eduardo,Morris
1916,Boston,Haney
1917,Dane,Lee
1918,Jesus,Gilmore
1919,Cynthia,Greer
1920,Valentin,Franklin
1921,Ansley,Robinson
1922,Maddox,Waller
1923,Enzo,Freeman
1924,Izabella,Colon
1925,Viviana,Peck
1926,Josue,Garza
1927,Jean,Strong
1928,Emmett,Harvey
1929,Alijah,Robles
1930,Paloma,Velasquez
1931,Antony,Young
1932,Vanessa,Bridges
1933,Jewel,Turner
1934,Coby,Holder
1935,Skyler,Kennedy
1936,Brent,Reed
1937,Joseph,Walter
1938,Douglas,Johnston
1939,Demarion,Marshall
1940,Michelle,Mcknight
1941,Zaniyah,Carlson
1942,Tanner,Pierce
1943,Teagan,Compton
1944,Kate,Hawkins
1945,Vanessa,Colon
1946,Molly,Schmidt
1947,Joey,Monroe
1948,Hudson,Holloway
1949,Dante,Strong
1950,James,Rhodes
1951,Sonny,Dickerson
1952,Cole,Mcconnell
1953,Isabell,Perkins
1954,Derek,Nolan
1955,Giada,Callahan
1956,Nehemiah,Fox
1957,Katie,Mcgee
1958,Alannah,Bentley
1959,Cara,Brooks
1960,Leonel,Jordan
1961,River,Atkinson
1962,Zachery,Robles
1963,Jaylin,Patrick
1964,Avery,Rich
1965,Layla,Lambert
1966,Rashad,Bowen
1967,Genesis,Neal
1968,Micah,Barron
1969,Yadira,Krause
1970,Nathanial,Sullivan
1971,Jasper,Swanson
1972,Bria,Hamilton
1973,Caylee,Clements
1974,Semaj,Rhodes
1975,Margaret,Atkins
1976,Heath,Thornton
1977,Valerie,Paul
1978,Katherine,Wade
1979,Colten,Ashley
1980,Lara,Hancock
1981,Ricardo,Marsh
1982,Jovani,Suarez
1983,Rhianna,Rodgers
1984,Lindsay,Rich
1985,Dakota,Espinoza
1986,Alyvia,Boyle
1987,Allison,Atkinson
1988,Orlando,Grant
1989,Reed,Washington
1990,Jude,Massey
1991,Jayvion,Rivera
1992,Alonso,Cardenas
1993,Ashton,Wong
1994,Annabel,Robles
1995,Camryn,Schneider
1996,Hunter,Kelley
1997,Clare,Owens
1998,Kailee,Wall
1999,Darnell,Dalton
2000,Haley,Ortiz
2001,Jocelyn,Walsh
2002,Marisa,Bowers
2003,Malakai,Calderon
2004,Pranav,Kelly
2005,Gabriella,Joyce
2006,Kaylie,Vaughan
2007,Arely,Peck
2008,Guadalupe,Chaney
2009,Laura,Cummings
2010,Jaden,Dickerson
2011,Dayana,Haney
2012,Isabelle,Wright
2013,Addison,Robinson
2014,Reed,Smith
2015,Laila,Patton
2016,Hadley,Jenkins
2017,Janelle,Shaffer
2018,Azaria,Tyler
2019,Miley,Watson
2020,Destiney,Roth
2021,Aspen,Boyer
2022,Arianna,Washington
2023,Miah,Burch
2024,Keegan,Medina
2025,Sherlyn,Orr
2026,Gabrielle,Fitzpatrick
2027,Erick,Chaney
2028,Maximillian,Mendez
2029,Averie,Ramos
2030,Jaylene,Avery
2031,Grace,Conley
2032,Alexia,Travis
2033,Jayda,Melton
2034,Emerson,Bauer
2035,Liberty,Banks
2036,Joseph,Kelley
2037,Destiney,Hays
2038,Alessandro,Peters
2039,Macy,Mcintyre
2040,Ashleigh,Michael
2041,Jaron,Jones
2042,Christian,Whitney
2043,Janelle,Rowland
2044,Gauge,Vazquez
2045,Savanna,Fernandez
2046,Diya,Benitez
2047,Chance,Irwin
2048,Miracle,Luna
2049,Shirley,Logan
2050,Ronnie,Castillo
2051,Shane,Stark
2052,Alexis,Lutz
2053,Dulce,Mccarty
2054,Reina,Ramos
2055,Kai,Moody
2056,Seamus,Clayton
2057,Santino,Harrell
2058,Taylor,Christian
2059,Winston,Parrish
2060,Beau,Fuller
2061,Romeo,Goodwin
2062,Ellen,Richard
2063,Milagros,Davies
2064,Janet,Hale
2065,Elyse,Kidd
2066,Hassan,Bolton
2067,Jamal,Mullins
2068,Kaelyn,Allen
2069,Crystal,Oliver
2070,Spencer,Macdonald
2071,Dale,Ball
2072,Bruno,Hood
2073,Clarence,Richard
2074,Anya,Berger
2075,Braiden,Monroe
2076,Jarrett,Bauer
2077,Alexa,Meyer
2078,Sage,Calhoun
2079,Jasmin,Olsen
2080,Cortez,Schroeder
2081,Braylon,Walters
2082,Broderick,Newton
2083,Kamari,Matthews
2084,Martin,Lopez
2085,Efrain,Gibson
2086,Kameron,Robinson
2087,Carley,Reynolds
2088,Alisha,Fox
2089,Terrance,Padilla
2090,Tristin,Snyder
2091,Kaylen,Stephenson
2092,Zander,Maldonado
2093,Gideon,Mack
2094,Isaias,Murillo
2095,Presley,Pearson
2096,Valentino,Mosley
2097,Daisy,Lang
2098,Annabelle,Mclaughlin
2099,Lucian,Winters
2100,Eric,Wright
2101,Maryjane,Huang
2102,Dulce,Oneill
2103,Jenna,Lewis
2104,Corey,Braun
2105,Reid,Nixon
2106,Nathaniel,Rocha
2107,Marc,Hunter
2108,Cade,Gallagher
2109,Annika,Santiago
2110,Clayton,Richard
2111,Carl,Ritter
2112,Charlize,Bowen
2113,Frederick,Vasquez
2114,Summer,Parrish
2115,Jovani,Acevedo
2116,Camden,Cunningham
2117,Baron,Andersen
2118,Brogan,Fields
2119,Kira,Martinez
2120,Aron,Rosales
2121,Robert,Choi
2122,Elisabeth,Sawyer
2123,Alexandra,Herman
2124,Darwin,Porter
2125,Eddie,Faulkner
2126,Quintin,Newman
2127,Randall,Maynard
2128,Anastasia,Tate
2129,Cade,Macdonald
2130,Rowan,Choi
2131,Malcolm,Page
2132,Alexzander,Montgomery
2133,Kianna,Jordan
2134,Elsie,Black
2135,Amara,Schneider
2136,Willow,Flynn
2137,Ireland,Fitzpatrick
2138,Lorelei,Mcmillan
2139,Meghan,Maynard
2140,Sandra,Barnett
2141,Dylan,Lynn
2142,Drew,Lawrence
2143,Makenna,Novak
2144,Nyla,Buckley
2145,Remington,Strickland
2146,Jessie,Gillespie
2147,Teagan,Boyer
2148,Aydin,Durham
2149,Jazlynn,Berger
2150,Hailey,Ponce
2151,Odin,Knox
2152,Hana,Day
2153,Aileen,Stanley
2154,Kaeden,Dodson
2155,Misael,Hull
2156,Lydia,Valenzuela
2157,Hudson,Salinas
2158,Emery,Bradley
2159,Axel,Browning
2160,Sammy,Larsen
2161,Princess,Garcia
2162,Lewis,Dudley
2163,Karla,Chung
2164,Lorenzo,Lara
2165,Helen,Holmes
2166,Jamarion,Bartlett
2167,Caroline,Solis
2168,Noemi,Macias
2169,Ernesto,Clarke
2170,Brycen,Howard
2171,Landon,Sawyer
2172,Arthur,Barr
2173,Dylan,Bernard
2174,Angelique,Callahan
2175,Moises,Barrera
2176,Brice,Dawson
2177,Savannah,Cross
2178,Landon,Jefferson
2179,Alexia,Wilcox
2180,Ryder,Morrow
2181,Terrance,Brock
2182,Rudy,Larson
2183,Cloe,Clay
2184,Chloe,Ward
2185,Aileen,Mccall
2186,Kole,Boyd
2187,Gauge,Walsh
2188,Yahir,Klein
2189,Alexus,Camacho
2190,Enzo,Beck
2191,Gavyn,Quinn
2192,Abril,Mora
2193,Talon,Franco
2194,Maia,Foley
2195,Jovani,Stein
2196,Jairo,Butler
2197,Lucy,Hampton
2198,Sadie,Kline
2199,Augustus,Pham
2200,Andrea,Silva
2201,Deandre,Warner
2202,Michelle,Velez
2203,Isabella,Dixon
2204,Alisha,Roach
2205,Ali,Bishop
2206,Garrett,Schroeder
2207,Keaton,Braun
2208,Alexis,Gonzalez
2209,Darwin,Potts
2210,Aiden,Mooney
